id,name,latitude,longitude,elevation
ASN00009977,"MANDURAH, AS",-32.5219,115.7119,3.0
ASN00009978,"JINDONG, AS",-33.7563,115.2096,42.0
ASN00009979,"CORAMUP, AS",-33.7622,121.9336,58.0
ASN00009982,"HENTY BROOK, AS",-33.3878,115.8538,240.0
ASN00009987,"PAYNEDALE ALERT, AS",-33.6414,115.7028,80.0
ASN00009988,"HAPPY VALLEY, AS",-33.6808,115.6242,100.0
ASN00009989,"THOMSON BROOK, AS",-33.6458,115.9553,260.0
ASN00009990,"BOYANUP NORTH, AS",-33.4775,115.7393,40.0
ASN00009991,"DONNYBROOK EAST, AS",-33.5711,115.8383,120.0
ASN00009992,"CAPEL NORTH, AS",-33.5435,115.5509,20.0
ASN00009994,"COLLIE EAST, AS",-33.3608,116.1717,200.0
ASN00009997,"RAVENSCLIFFE ALERT, AS",-33.7647,115.8431,200.0
ASN00009998,"NORTH WALPOLE, AS",-34.9469,116.7222,73.0
ASN00010000,"AMERY ACRES, AS",-31.1675,117.0736,340.0
ASN00010007,"BENCUBBIN, AS",-30.8081,117.8603,359.0
ASN00010011,"BONNIE ROCK, AS",-30.4731,118.3819,430.0
ASN00010012,"BOODJERAKINE, AS",-31.5278,117.4361,260.0
ASN00010031,"YORKRAKINE TM, AS",-31.3742,117.5861,300.0
ASN00010032,"COWCOWING, AS",-30.9964,117.3953,300.0
ASN00010040,"DOODLAKINE, AS",-31.6089,117.8775,251.0
ASN00010041,"DOONGIN PEAK, AS",-31.6192,117.4372,250.0
ASN00010043,"CALJIE, AS",-31.7661,116.9167,219.0
ASN00010053,"FRIARS WELL, AS",-31.7233,118.4372,300.0
ASN00010058,"GOOMALLING, AS",-31.2994,116.8269,239.0
ASN00010061,"HAPPY VALLEY, AS",-31.1417,116.9558,300.0
ASN00010064,"BOLGART BIN, AS",-31.2747,116.5075,240.0
ASN00010070,"KALANNIE, AS",-30.3686,117.1133,340.0
ASN00010073,"KELLERBERRIN, AS",-31.6183,117.7217,250.0
ASN00010082,"KUNUNOPPIN, AS",-31.1125,117.9186,290.0
ASN00010092,"MERREDIN, AS",-31.4756,118.2789,315.0
ASN00010097,"MONINGARIN, AS",-30.6569,117.2625,375.0
ASN00010102,"MUKINBUDIN, AS",-30.9153,118.2028,309.0
ASN00010111,"NORTHAM, AS",-31.6508,116.6586,170.0
ASN00010118,"BREAKELL, AS",-31.9917,118.0264,260.0
ASN00010124,"NANGEENAN, AS",-31.5136,118.1753,280.0
ASN00010134,"WATTENING, AS",-31.3119,116.515,240.0
ASN00010135,"WIALKI, AS",-30.4869,118.1258,390.0
ASN00010138,"WOOROLOO, AS",-31.814,116.341,277.0
ASN00010143,"YGNATTERING, AS",-31.415,117.2664,295.0
ASN00010145,"YORKRAKINE, AS",-31.3756,117.5853,300.0
ASN00010149,"CODG CODGEN, AS",-31.3361,117.8164,320.0
ASN00010150,"GRASS VALLEY, AS",-31.6358,116.7961,200.0
ASN00010151,"HINES HILL, AS",-31.5317,118.0986,270.0
ASN00010192,"JOURERDINE, AS",-30.5539,118.2828,435.0
ASN00010230,"WAEEL, AS",-31.65,117.1,
ASN00010286,"CUNDERDIN AIRFIELD, AS",-31.6219,117.2217,216.7
ASN00010304,"NUNILE, AS",-31.485,116.5383,280.0
ASN00010307,"QUADNEY, AS",-31.7936,116.6278,310.0
ASN00010308,"TOODYAY EAST, AS",-31.55,116.4867,150.0
ASN00010310,"WERRIBEE, AS",-31.7647,116.3464,295.0
ASN00010311,"YORK, AS",-31.8997,116.765,179.0
ASN00010502,"AMELUP, AS",-34.2553,118.2214,210.0
ASN00010503,"ARDATH, AS",-32.0311,118.0947,280.0
ASN00010508,"BADGEBUP, AS",-33.6361,117.9278,300.0
ASN00010511,"WICKEPIN SOUTH, AS",-32.8022,117.5025,380.0
ASN00010513,"BENDERING, AS",-32.3869,118.2622,300.0
ASN00010515,"BEVERLEY, AS",-32.1083,116.9247,199.0
ASN00010519,"BORDEN, AS",-34.0717,118.2628,220.0
ASN00010520,"BOSCABEL, AS",-33.6614,117.0539,260.0
ASN00010524,"BROOKTON, AS",-32.3725,117.0072,250.0
ASN00010527,"BULYEE, AS",-32.3756,117.5128,250.0
ASN00010530,"CHAMINGUP, AS",-33.9144,117.0994,320.0
ASN00010531,"CHERRY TREE, AS",-33.7069,117.2411,295.0
ASN00010534,"COLORADO, AS",-32.4825,117.5647,270.0
ASN00010536,"CORRIGIN, AS",-32.3292,117.8733,295.0
ASN00010537,"CRANBROOK, AS",-34.2961,117.5533,255.0
ASN00010541,"NYERILUP, AS",-33.8594,118.8158,280.0
ASN00010542,"DARKAN, AS",-33.3347,116.7425,280.0
ASN00010546,"DUMBLEYUNG, AS",-33.3142,117.74,270.0
ASN00010556,"COONDEE, AS",-32.4797,116.8167,262.0
ASN00010558,"GNOWANGERUP, AS",-33.9372,118.0075,260.0
ASN00010560,"GRAHAM ROCK, AS",-32.5403,119.1122,320.0
ASN00010564,"HILLCROFT, AS",-32.3472,116.8553,265.0
ASN00010565,"HOLT ROCK, AS",-32.6744,119.4144,320.0
ASN00010568,"HYDEN, AS",-32.4419,118.8983,299.0
ASN00010571,"JALNA, AS",-32.3789,116.8258,235.0
ASN00010582,"KOJONUP, AS",-33.83,117.159,305.0
ASN00010603,"HARTWOOD, AS",-32.4231,118.2003,260.0
ASN00010614,"NARROGIN, AS",-32.9342,117.1797,338.0
ASN00010617,"NEWDEGATE, AS",-33.0939,119.0236,300.0
ASN00010619,"NYABING, AS",-33.5417,118.1489,330.0
ASN00010622,"ONGERUP, AS",-33.9644,118.4889,286.0
ASN00010626,"PINGELLY, AS",-32.5336,117.0831,297.0
ASN00010627,"PINGRUP, AS",-33.5347,118.5092,280.0
ASN00010628,"QUAIRADING, AS",-32.0094,117.4014,250.0
ASN00010633,"RAVENSTHORPE, AS",-33.5803,120.0458,232.0
ASN00010635,"RIVERDALE, AS",-33.7853,116.9064,260.0
ASN00010643,"TAMBELLUP, AS",-34.0444,117.6419,260.0
ASN00010647,"WAGIN, AS",-33.3075,117.3403,256.0
ASN00010692,"NEWDEGATE RESEARCH STATION, AS",-33.1131,118.84,320.0
ASN00010729,"CHILLINUP, AS",-34.3439,118.6306,104.0
ASN00010803,"MARIA, AS",-33.0114,118.2389,340.0
ASN00010811,"NTH RAVENSTHORPE, AS",-33.1806,120.0883,340.0
ASN00010831,"GLENROSE, AS",-33.4836,117.61,330.0
ASN00010866,"CRANHAM, AS",-33.9317,117.3258,340.0
ASN00010872,"DUNELM, AS",-33.1722,118.2475,300.0
ASN00010876,"CAERNARVON PARK, AS",-32.7353,116.8381,260.0
ASN00010878,"CHESALON, AS",-33.5381,119.6564,350.0
ASN00010889,"MORDETTA, AS",-32.885,118.6347,320.0
ASN00010904,"SWANARA, AS",-32.1717,118.6136,305.0
ASN00010905,"JACUP, AS",-33.8878,119.1092,305.0
ASN00010908,"YANGEDINE, AS",-32.0294,116.8742,260.0
ASN00010911,"LAKE GRACE, AS",-33.1006,118.4647,286.0
ASN00010912,"YEALERING EAST, AS",-32.5878,117.6408,280.0
ASN00010916,"KATANNING, AS",-33.6856,117.6064,320.0
ASN00010917,"WANDERING, AS",-32.6722,116.6706,275.0
ASN00011003,"EUCLA, AS",-31.6797,128.8792,93.1
ASN00011019,"EYRE, AS",-32.2464,126.3008,5.6
ASN00011022,"OLD EUCLA, AS",-31.7117,128.8867,5.0
ASN00011052,"FORREST, AS",-30.8453,128.1092,159.0
ASN00011053,"RED ROCKS POINT, AS",-32.2028,127.5297,3.1
ASN00012009,"NORSEMAN AERO, AS",-32.2147,121.7547,262.5
ASN00012011,"BULLFINCH, AS",-30.9869,119.1142,362.0
ASN00012025,"DEPOT SPRINGS, AS",-27.9331,120.0575,441.0
ASN00012038,"KALGOORLIE BOULDER AIRPORT, AS",-30.7847,121.4533,365.3
ASN00012044,"MUNGLINUP WEST, AS",-33.5547,120.6997,220.0
ASN00012064,"NOONGAAR, AS",-31.3356,118.98,440.0
ASN00012071,"SALMON GUMS RES.STN., AS",-32.9869,121.6239,249.0
ASN00012079,"TURKEY HILL NORTH, AS",-31.0381,119.3064,380.0
ASN00012239,"BULGA DOWNS, AS",-28.4967,119.7436,438.5
ASN00012240,"ILKURLKA, AS",-28.3514,127.5169,410.0
ASN00012241,"LEONORA AERO, AS",-28.8789,121.3186,370.0
ASN00012280,"BANJAWARN, AS",-27.7036,121.6131,550.0
ASN00012297,"BEAUMONT WEST, AS",-33.4853,122.5867,180.0
ASN00012305,"LAVERTON AERO, AS",-28.6133,122.4236,464.3
ASN00012306,"SPARKLE HILL, AS",-33.5239,122.9469,140.0
ASN00012308,"MOUNT RIDLEY, AS",-33.3356,122.0697,180.0
ASN00012314,"LEINSTER AERO, AS",-27.8386,120.7031,497.0
ASN00012320,"SOUTHERN CROSS AIRFIELD, AS",-31.2353,119.3564,347.4
ASN00013005,"LORNA GLEN, AS",-26.2225,121.5561,550.0
ASN00013011,"WARBURTON AIRFIELD, AS",-26.1317,126.5839,459.0
ASN00013015,"CARNEGIE, AS",-25.7964,122.9753,448.0
ASN00013017,"GILES METEOROLOGICAL OFFICE, AS",-25.0341,128.301,598.0
ASN00013018,"WONGAWOL, AS",-26.1208,121.9403,500.0
ASN00013030,"TELFER AERO, AS",-21.7125,122.2281,291.9
ASN00014013,"GERIATRIC PARK, AS",-12.81,130.4576,23.0
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4
ASN00014040,"DARWIN AIRPORT COMPARISON, AS",-12.4227,130.8844,30.0
ASN00014041,"MIDDLE POINT AWS, AS",-12.605,131.2988,14.1
ASN00014050,"FORT HILL WHARF, AS",-12.4706,130.8455,5.0
ASN00014055,"UPPER ADELAIDE RIVER, AS",-13.481,131.1173,206.0
ASN00014059,"FOELSCHE HEADLAND, AS",-14.0829,131.8099,203.0
ASN00014062,"EDITH FALLS RIDGE, AS",-14.1435,132.1925,242.0
ASN00014092,"ADELAIDE RIVER POST OFFICE, AS",-13.2373,131.1042,52.5
ASN00014112,"NIGHTCLIFF POOL, AS",-12.3786,130.8469,7.0
ASN00014142,"PIRLANGIMPI, AS",-11.4022,130.4217,18.3
ASN00014144,"MARRARA, AS",-12.3962,130.8785,16.0
ASN00014149,"HOWARD SPRINGS, AS",-12.4558,131.0505,34.0
ASN00014163,"DARWIN BOTANIC GARDENS, AS",-12.4396,130.8376,15.2
ASN00014183,"DARWIN RIVER DAM, AS",-12.8324,130.9713,100.0
ASN00014198,"JABIRU AIRPORT, AS",-12.6594,132.8939,26.5
ASN00014219,"MCMINNS LAGOON, AS",-12.5491,131.0794,35.0
ASN00014224,"WANDIE CREEK, AS",-13.8062,132.197,179.0
ASN00014226,"HUMPTY DOO COLLARD ROAD, AS",-12.5764,131.0829,30.0
ASN00014238,"WAGAIT BEACH, AS",-12.4346,130.7491,30.0
ASN00014239,"LABELLE DOWNS, AS",-13.1129,130.4937,45.0
ASN00014246,"LEANYER, AS",-12.3784,130.9057,10.0
ASN00014253,"CHANNEL POINT, AS",-13.1672,130.1225,3.0
ASN00014254,"POINT STUART AWS, AS",-12.2435,131.8785,1.0
ASN00014260,"EAST ARM, AS",-12.4819,130.8978,10.0
ASN00014265,"CSIRO BERRIMAH, AS",-12.4126,130.9202,30.0
ASN00014266,"THORAK CEMETERY, AS",-12.4121,130.9669,25.0
ASN00014272,"BATCHELOR AERO, AS",-13.0545,131.0252,104.0
ASN00014274,"MCCLUER ISLAND, AS",-11.0468,132.9791,1.4
ASN00014275,"WILDMAN RANGERS, AS",-12.7164,131.8206,55.0
ASN00014277,"DUM IN MIRRIE AWS, AS",-12.635,130.3725,3.5
ASN00014279,"WALKER CREEK, AS",-13.0807,130.6927,140.0
ASN00014285,"DARWIN HOSPITAL, AS",-12.3551,130.8857,20.0
ASN00014401,"WARRUWI, AS",-11.6502,133.3796,19.2
ASN00014404,"MILINGIMBI AWS, AS",-12.0931,134.8919,15.0
ASN00014405,"MANINGRIDA AERO, AS",-12.0569,134.2339,28.1
ASN00014508,"GOVE AIRPORT, AS",-12.2741,136.8203,51.6
ASN00014517,"NGAYAWILI, AS",-11.9971,135.5726,8.1
ASN00014518,"GROOTE EYLANDT AIRPORT AWS, AS",-13.9747,136.4631,13.7
ASN00014626,"DALY WATERS AWS, AS",-16.2636,133.3782,209.8
ASN00014627,"BULMAN AWS, AS",-13.6714,134.3414,103.4
ASN00014638,"GORRIE, AS",-15.527,132.6533,175.0
ASN00014647,"LAKEFIELD, AS",-15.2712,132.9127,160.0
ASN00014648,"WEST WATERHOUSE, AS",-14.134,133.1094,322.0
ASN00014651,"SNOWDROP CREEK, AS",-13.8269,133.3277,384.0
ASN00014652,"MARANBOY HILL, AS",-14.5264,132.8006,232.0
ASN00014653,"CONWAYS, AS",-14.2573,133.5942,135.0
ASN00014654,"CENTRAL WATERHOUSE, AS",-14.3295,133.1176,221.0
ASN00014703,"CENTRE ISLAND, AS",-15.7426,136.8192,12.2
ASN00014704,"MCARTHUR RIVER MINE, AS",-16.4423,136.076,40.0
ASN00014723,"BORROLOOLA, AS",-16.0757,136.3041,16.1
ASN00014729,"BING BONG PORT, AS",-15.6293,136.3881,4.0
ASN00014730,"UPPER WATERHOUSE RIVER, AS",-14.1055,133.3422,262.0
ASN00014806,"BIRRIMBA, AS",-16.4155,132.0857,209.0
ASN00014816,"OLD DELAMERE, AS",-15.7372,131.5345,102.0
ASN00014821,"ROSEWOOD, AS",-16.4583,129.0058,137.0
ASN00014825,"VICTORIA RIVER DOWNS, AS",-16.403,131.0145,88.5
ASN00014828,"SHOEING TOOL BORE, AS",-16.3896,131.5573,179.0
ASN00014829,"LAJAMANU, AS",-18.3325,130.6358,315.6
ASN00014830,"CATTLE CREEK, AS",-17.5966,131.5444,189.0
ASN00014854,"SUNSHINE BORE, AS",-17.8581,130.8841,250.0
ASN00014866,"UPPER VICTORIA RIVER, AS",-17.6129,130.0713,406.0
ASN00014867,"UPPER WICKHAM RIVER, AS",-16.9567,130.5675,242.0
ASN00014901,"DOUGLAS RIVER, AS",-13.8345,131.1872,42.8
ASN00014902,"KATHERINE COUNCIL, AS",-14.4589,132.2572,106.9
ASN00014906,"FISH RIVER, AS",-14.2,130.9,87.0
ASN00014909,"CENTRAL ARNHEM PLATEAU, AS",-13.3275,133.0861,416.0
ASN00014913,"ELIZABETH DOWNS, AS",-13.7447,130.4935,36.0
ASN00014932,"TINDAL RAAF, AS",-14.5229,132.3826,133.6
ASN00014947,"UPPER FERGUSSON RIVER, AS",-14.0106,132.2084,186.0
ASN00014948,"PORT KEATS AERO, AS",-14.2495,129.5282,28.0
ASN00014949,"DELAMERE WEAPONS RANGE, AS",-15.7442,131.9182,221.0
ASN00014950,"MOUNT FELIX, AS",-14.1243,132.6378,292.0
ASN00014954,"BRADSHAW, AS",-14.9408,130.8092,75.0
ASN00014956,"BONALBO, AS",-13.9487,131.3191,102.0
ASN00014962,"YEURALBA RIDGE, AS",-14.254,132.7357,282.0
ASN00014965,"UPPER SEVENTEEN MILE CREEK, AS",-14.1882,132.3961,220.0
ASN00014966,"NITMILUK RIDGE, AS",-14.3148,132.4248,212.0
ASN00014970,"FANNY CREEK, AS",-14.1084,132.9004,218.0
ASN00015131,"ELLIOTT, AS",-17.5521,133.5407,220.0
ASN00015135,"TENNANT CREEK AIRPORT, AS",-19.6423,134.1833,375.7
ASN00015508,"ALLAMBI, AS",-24.2691,134.4028,366.0
ASN00015511,"CURTIN SPRINGS, AS",-25.3139,131.7571,489.6
ASN00015531,"HERMANNSBURG, AS",-23.9409,132.7824,565.0
ASN00015548,"RABBIT FLAT, AS",-20.1883,130.0161,340.0
ASN00015585,"AMMAROO, AS",-21.7498,135.2382,396.0
ASN00015590,"ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546.0
ASN00015594,"ARLTUNGA, AS",-23.4564,134.6849,661.0
ASN00015602,"JERVOIS, AS",-22.9494,136.1442,328.0
ASN00015611,"NEWHAVEN, AS",-22.7228,131.1685,609.0
ASN00015619,"TODD RIVER, AS",-23.8398,134.5089,427.0
ASN00015626,"WOODGREEN, AS",-22.3961,134.2335,564.0
ASN00015633,"PALM VALLEY, AS",-24.0636,132.7444,520.0
ASN00015635,"YULARA AERO, AS",-25.1896,130.9737,492.0
ASN00015643,"TERRITORY GRAPE FARM, AS",-22.4518,133.6377,565.6
ASN00015652,"WATARRKA, AS",-24.2914,131.5488,614.0
ASN00015661,"MOUNT SKINNER, AS",-22.2109,134.1182,530.0
ASN00015664,"WALUNGURRU, AS",-23.27,129.38,454.3
ASN00015666,"RABBIT FLAT, AS",-20.1824,130.0148,340.0
ASN00016001,"WOOMERA AERODROME, AS",-31.1558,136.8054,166.6
ASN00016021,"KOKATHA, AS",-31.2609,135.2374,190.0
ASN00016024,"TARCOOLA LAKE EVERARD, AS",-31.7397,135.1722,200.0
ASN00016032,"NONNING, AS",-32.5226,136.4926,200.0
ASN00016055,"YARDEA, AS",-32.3792,135.5247,260.0
ASN00016056,"YUDNAPINNA, AS",-32.1232,137.1505,128.0
ASN00016065,"ANDAMOOKA, AS",-30.449,137.1692,76.0
ASN00016067,"MOUNT IVE, AS",-32.4398,136.0671,213.0
ASN00016090,"COOBER PEDY AIRPORT, AS",-29.0347,134.7222,225.0
ASN00016096,"ROXBY DOWNS OLYMPIC DAM AEROD, AS",-30.4829,136.8772,98.5
ASN00016097,"ERNABELLA PUKATJA, AS",-26.2635,132.1771,703.2
ASN00016098,"TARCOOLA AERO, AS",-30.7051,134.5786,123.0
ASN00017014,"BLINMAN, AS",-31.0939,138.6786,615.7
ASN00017024,"MARREE FARINA, AS",-30.066,138.2739,91.0
ASN00017032,"BLINMAN MOOLOOLOO, AS",-30.9904,138.5787,460.0
ASN00017037,"MULOORINA STATION MULOORINA H, AS",-29.239,137.9058,3.0
ASN00017041,"BLINMAN NARRINA, AS",-30.9372,138.8919,438.0
ASN00017043,"OODNADATTA AIRPORT, AS",-27.5553,135.4456,116.5
ASN00017054,"BLINMAN WIRREALPA, AS",-31.1278,138.9618,255.0
ASN00017055,"MARREE WITCHELINA, AS",-30.0213,138.0424,165.0
ASN00017098,"PARACHILNA MOTPENA, AS",-31.1881,138.2785,85.0
ASN00017099,"ARKAROOLA, AS",-30.311,139.3357,318.0
ASN00017110,"LEIGH CREEK AIRPORT, AS",-30.5963,138.4219,258.8
ASN00017119,"BELTANA ROADHOUSE, AS",-30.8406,138.3224,180.0
ASN00017123,"MOOMBA AIRPORT, AS",-28.0997,140.1956,37.8
ASN00017126,"MARREE AERO, AS",-29.6587,138.0684,50.0
ASN00017131,"GAMMON RANGES MOOLAWATANA, AS",-29.9062,139.7345,98.0
ASN00018005,"YEELANA BRIMPTON LAKE, AS",-34.0586,135.5036,62.0
ASN00018012,"CEDUNA AMO, AS",-32.1297,133.6976,15.3
ASN00018014,"CLEVE, AS",-33.7011,136.4937,193.0
ASN00018019,"COULTA, AS",-34.3853,135.4697,75.0
ASN00018022,"COWELL, AS",-33.6772,136.9116,12.0
ASN00018023,"CUMMINS, AS",-34.2644,135.7266,65.0
ASN00018024,"DARKE PEAK, AS",-33.4678,136.2113,165.0
ASN00018034,"IRON KNOB, AS",-32.7324,137.1505,158.0
ASN00018036,"KARCULTABY, AS",-32.7357,134.9709,134.0
ASN00018040,"KIMBA, AS",-33.1414,136.4125,280.0
ASN00018043,"KOPPIO, AS",-34.4139,135.8224,173.0
ASN00018044,"KYANCUTTA, AS",-33.1332,135.5552,57.0
ASN00018046,"LOCK, AS",-33.5679,135.7571,145.0
ASN00018054,"PORT KENNY MOUNT COOPER, AS",-33.0314,134.7015,150.0
ASN00018057,"MOUNT WUDINNA, AS",-32.9916,135.5482,178.0
ASN00018063,"PENONG, AS",-31.932,133.0056,16.0
ASN00018069,"ELLISTON, AS",-33.6501,134.888,7.0
ASN00018077,"SMOKY BAY, AS",-32.3752,133.9353,4.0
ASN00018079,"STREAKY BAY, AS",-32.7963,134.2116,13.0
ASN00018083,"WUDINNA AERO, AS",-33.043,135.4519,86.4
ASN00018089,"WADDIKEE, AS",-33.3173,136.2515,175.0
ASN00018091,"TUMBY BAY WARRATTA VALE, AS",-34.2617,136.2092,45.0
ASN00018094,"WIRRULLA, AS",-32.4035,134.5323,79.0
ASN00018099,"YEELANNA, AS",-34.1413,135.73,88.0
ASN00018106,"NULLARBOR, AS",-31.4492,130.8976,64.0
ASN00018107,"PORT LINCOLN WOOLGA, AS",-34.5911,135.7572,228.0
ASN00018113,"WHARMINDA, AS",-33.965,136.2472,63.0
ASN00018115,"NEPTUNE ISLAND, AS",-35.3365,136.1174,32.0
ASN00018116,"CLEVE AERODROME, AS",-33.7081,136.5026,175.0
ASN00018120,"WHYALLA AERO, AS",-33.0539,137.5205,6.5
ASN00018137,"PORT LINCOLN WESTMERE, AS",-34.8344,135.6975,90.0
ASN00018144,"WANILLA, AS",-34.5424,135.6997,80.0
ASN00018164,"MURDINGA MUNGALA, AS",-33.6993,135.9238,98.0
ASN00018165,"LOCK TERRAH WINDS, AS",-33.5733,135.602,81.0
ASN00018166,"WIRRULLA PIMBENA, AS",-32.2811,134.4714,95.0
ASN00018171,"MOUNT HOPE FAIRVIEW, AS",-34.1361,135.3319,60.0
ASN00018174,"RUDALL SWAFFPRO, AS",-33.7234,136.1511,98.0
ASN00018176,"COWELL WINTER SPRINGS, AS",-33.3416,136.7518,281.0
ASN00018182,"CEDUNA UWORRA, AS",-31.9661,133.3316,77.0
ASN00018184,"CLEVE NINGANA, AS",-33.6125,136.3722,281.0
ASN00018188,"COFFIN BAY, AS",-34.6252,135.4725,12.0
ASN00018189,"ELLISTON LAMBING STATION, AS",-33.7516,135.1863,39.0
ASN00018190,"BUCKLEBOO KARINYA, AS",-32.9004,136.1858,235.0
ASN00018192,"NORTH SHIELDS PORT LINCOLN AW, AS",-34.5993,135.8784,8.5
ASN00018193,"KIMBA CORTLINYE, AS",-33.0267,136.3171,299.0
ASN00018195,"MINNIPA DPI, AS",-32.8427,135.1515,165.0
ASN00018198,"CLEVE HEGGATON, AS",-33.4138,136.5989,340.0
ASN00018201,"PORT AUGUSTA AERO, AS",-32.5091,137.7144,14.0
ASN00018203,"TUMBY BAY YADNARIE, AS",-34.344,136.0471,55.0
ASN00018204,"ELLISTON THREE LAKES, AS",-33.5879,134.8859,8.0
ASN00018209,"OAKDALE, AS",-33.8189,135.4857,35.0
ASN00018213,"ELLISTON OAKLANDS, AS",-33.7412,135.0804,9.0
ASN00018214,"KIMBA BOTENELLA HILLS, AS",-32.9232,136.4778,301.0
ASN00019001,"APPILA, AS",-33.0524,138.4277,369.0
ASN00019006,"BOOLEROO CENTRE, AS",-32.881,138.3519,403.0
ASN00019008,"BRUCE, AS",-32.4618,138.2004,242.0
ASN00019009,"CARRIETON, AS",-32.4244,138.5304,435.0
ASN00019010,"CRADOCK, AS",-32.0695,138.4948,405.0
ASN00019013,"CARRIETON EURELIA, AS",-32.5373,138.5626,528.2
ASN00019017,"HAWKER, AS",-31.8846,138.435,315.0
ASN00019024,"MELROSE, AS",-32.8294,138.1907,386.0
ASN00019025,"MORCHARD THE ROCKS, AS",-32.7654,138.5055,510.0
ASN00019031,"OODLA WIRRA, AS",-32.8776,139.0578,521.0
ASN00019032,"ORROROO, AS",-32.7335,138.6135,428.0
ASN00019034,"PETERBOROUGH, AS",-32.9737,138.8375,534.0
ASN00019037,"PORT GERMEIN, AS",-33.0216,138.0002,4.0
ASN00019038,"QUORN, AS",-32.3538,138.0371,295.0
ASN00019042,"MELROSE PARA GUMS, AS",-32.8454,138.2116,343.0
ASN00019043,"TARCOWIE, AS",-32.9495,138.5174,504.0
ASN00019046,"HAWKER WARCOWIE, AS",-31.775,138.6529,490.0
ASN00019047,"BOOLEROO CENTRE WILLOWIE, AS",-32.6923,138.3247,316.0
ASN00019048,"WILMINGTON, AS",-32.6521,138.1003,330.0
ASN00019053,"WIRRABARA FOREST, AS",-33.0856,138.2211,380.0
ASN00019057,"ORROROO YALPARA, AS",-32.552,138.8688,302.0
ASN00019061,"CRADOCK YEDNALUE, AS",-32.0545,138.6427,540.0
ASN00019062,"YONGALA, AS",-33.0287,138.7489,512.0
ASN00019070,"WILPENA POUND, AS",-31.5286,138.6093,535.0
ASN00019112,"PORT GERMEIN GOWAN BRAE, AS",-33.023,138.0698,42.0
ASN00019113,"EDEOWIE, AS",-31.448,138.4531,159.0
ASN00019114,"MINBURRA, AS",-32.4295,138.8922,332.0
ASN00019115,"MANNANARIE, AS",-33.0188,138.6153,507.0
ASN00019116,"BOOLEROO WHIM CALLUM BRAE, AS",-32.7722,138.3005,341.0
ASN00019117,"TARCOWIE OAKLANDS, AS",-32.9068,138.5593,
ASN00020000,"BIMBOWRIE, AS",-32.0498,140.162,230.0
ASN00020004,"CURNOMONA CURNAMONA, AS",-31.6516,139.5491,90.0
ASN00020010,"KOONAMORE, AS",-32.0646,139.382,205.0
ASN00020013,"MANNA HILL, AS",-32.4292,139.9887,371.0
ASN00020017,"MUTOOROO, AS",-32.4467,140.9233,210.0
ASN00020020,"YUNTA PANARAMITEE, AS",-32.6416,139.6496,275.0
ASN00020022,"STURT VALE, AS",-33.2458,140.0345,110.0
ASN00020028,"GLUEPOT RESERVE GLUEPOT, AS",-33.7622,140.1251,55.0
ASN00020043,"BRAEMAR, AS",-33.1873,139.6209,180.0
ASN00020049,"MOOLEULOOLOO, AS",-31.6382,140.513,100.0
ASN00020053,"COCKBURN TEPCO, AS",-32.1698,140.7959,220.0
ASN00020062,"YUNTA AIRSTRIP, AS",-32.5707,139.5645,300.0
ASN00021001,"AUBURN, AS",-34.026,138.6846,310.0
ASN00021002,"BALAKLAVA, AS",-34.1424,138.4225,68.0
ASN00021003,"BLYTH, AS",-33.845,138.4901,195.0
ASN00021007,"BRINKWORTH, AS",-33.6947,138.4057,181.0
ASN00021010,"BRINKWORTH BUNGAREE, AS",-33.7459,138.5628,368.0
ASN00021012,"BUTE, AS",-33.8682,138.01,113.0
ASN00021016,"CRYSTAL BROOK, AS",-33.353,138.2057,105.0
ASN00021019,"FARRELL FLAT, AS",-33.8315,138.7917,422.0
ASN00021020,"GEORGETOWN, AS",-33.359,138.393,273.0
ASN00021022,"GULNARE, AS",-33.4669,138.4424,283.0
ASN00021025,"CLARE HILL RIVER, AS",-33.8347,138.6532,475.0
ASN00021027,"JAMESTOWN, AS",-33.2036,138.6059,455.0
ASN00021029,"KOOLUNGA, AS",-33.5867,138.3343,125.0
ASN00021031,"LAURA, AS",-33.1851,138.3001,248.0
ASN00021033,"MINTARO, AS",-33.9136,138.7195,418.0
ASN00021034,"MOUNT BRYAN, AS",-33.5592,138.903,519.0
ASN00021036,"MUNDOORA, AS",-33.5946,138.0832,65.0
ASN00021042,"PORT BROUGHTON, AS",-33.6029,137.9348,8.0
ASN00021054,"WATERVALE, AS",-33.9606,138.6446,385.0
ASN00021055,"WHYTE YARCOWIE, AS",-33.2296,138.8844,518.0
ASN00021057,"YACKA, AS",-33.5707,138.4503,165.0
ASN00021060,"JAMESTOWN DPI, AS",-33.2025,138.6024,453.0
ASN00021062,"HALLETT OLD CANOWIE, AS",-33.3041,138.7553,575.0
ASN00021063,"PORT WAKEFIELD PAREORA, AS",-34.1564,138.1827,13.0
ASN00021072,"HUDDLESTON WILLOW PONDS, AS",-33.3265,138.3172,190.0
ASN00021100,"BURRA LEIGHTON, AS",-33.6544,138.8264,501.0
ASN00021102,"CRYSTAL BROOK SECTION 299, AS",-33.35,138.102,42.0
ASN00021104,"BALAKLAVA WANAPPE, AS",-33.9943,138.4539,118.0
ASN00021110,"TICKERA, AS",-33.7876,137.7068,26.0
ASN00021120,"WHYTE YARCOWIE GUM PARK, AS",-33.2549,138.7867,563.0
